"ad_url","ad_city","ad_neighborhood","ad_type","ad_description","ad_hash","ad_price","ad_currency","ad_kvm","ad_price_per_kvm","ad_street","updated_ts","ord"
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169054533385184,град София,Център,"2-СТАЕН","За повече информация обадете ни се на тел: 0882 817 452 или 02 425 68 14 и цитирайте референтния номер на имота: Sfa 82382. Отговорен брокер: Николай Попов Уютен и слънчев семеен дом на тиха улица в широкия център на столицата, в района на Сточна гара, близо до бул. Васил Левски, бул. Сливница, други градски удобства, с удобен достъп до топ центъра на София.  Апартаментът е разположен на 3/5 етаж в модерна нова сграда (2022) с асансьор, с обща площ 63.60 м2 (чиста площ - 51.71 м2 плюс общи части - 11.89 м2). Състои се от:  Хол с кухненски бокс  Спалня  Баня с тоалетна  Балкон с изход от двете стаи и гледка към вътрешен двор Апартаментът е готов за настаняване. Подовите настилки са с теракот и ламинат, стени   латекс. Пълното обзавеждане и оборудване може да разгледате на снимките.  Имотът има слънчево южно изложение, комфортна жилищна среда и отлична централна локация в столицата и това са само част от неговите предимства. Оглед на имотаМожем да организираме оглед на имота в удобно за вас време. За целта, свържете се с отговорния за офертата брокер и му кажете кога бихте искали да направите оглед. Резервация на имотаИмотът може да бъде резервиран и свален от продажба със заплащане на депозит, след което се прекратява провеждането на огледи с други купувачи и започва подготовка на документите за сключване на предварителен и окончателен договор. Свържете се с отговорния брокер за този имот за подробна информация относно процедурата на покупка и начините за плащане. Допълнителни услуги и следпродажбено обслужванеНие сме реномирана компания и ще бъдем с вас не само по време на покупката, но и след това, осигурявайки ви допълнителни услуги по ваше изискване с цел пълноценно и безпроблемно ползване на новозакупения имот. Услугите, които можем да предложим, включват застраховка на движимо и недвижимо имущество, застраховка живот, медицинско и автомобилно застраховане, строителни и ремонтни дейности, обзавеждане, юридически и счетоводни услуги и др. ... Виж по-малко... Виж повече","177f1873b1fd017e98c76fb9d45a19c90e22b65c67a991cd0f983302b46690c9",173000,EUR,63,2746.03,Център,2023-11-08 11:57:33.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169080968233544,град София,Център,"2-СТАЕН","Мансарден апартамент с две надземни паркоместа в центъра на София, зад Дирекция на полицията, на минута от метростанция Лъвов мост, на тихо място, с двор. Тухла от 2005г. на 4ет./4ет. Собственост върху земята. Апартаментът се състои от дневна с кухненски бокс, тераса, преходна спалня и баня с тоалетна. Отоплението е чрез камина с водна риза. Изложение из/з. Към апартамента има и мазе. Брокер: Елза Недкова -0888 49 19 74",aee3af29a64fff5814952990ee6d59f9d0207b74f21ae18f01da1b9fd71a2ff5,124900,EUR,55,2270.91,пл. Лъвов мост,2023-10-11 11:42:32.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169083352413462,град София,Център,"2-СТАЕН","Агенция Явлена продава:в гр.София/Център, бул.Христо Ботев- двустаен апартамент на 5 ти етаж/от 6, в масивна тухлена сграда, с асансьор от началото на 1960г.Локация: 10 минути пешеходно до центъра, 10 минути пешеходно до централни ЖП гара и Автогара.Изложение:запад.Отопление:централенТЕЦ.Разпределение:входно антре,баня, отделно тоалетна,кухня,хол/ дневна/спалня.Специфика:жилището е за ремонт; възможно е преразпределение в двустаен апартамент,с 3 отделни непреходни помещения. Продава се  с мазе и таван. Затворен тих вътрешен двор, за ползване от живущите в сградата. За безплатна консултация относно: конкретния имот, възможностите за финансиране, стъпките относно покупко/продажбата- Любомир Димитров (yavlenaCOM/135021).","7b7e7048d55dccf326e73fd76007f1ecacb5d0813b8762fb7588f3111df701ea",129500,EUR,52,2490.38,Център,2023-10-11 11:43:42.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169096910642862,град София,Център,"2-СТАЕН","Предлагаме за продажба прекрасен малък имот подходящ за инвестиция и живеене. Намира се на ул. Цар Симеон непосредствено до бул. Христо Ботев. Апартаментът е разположен към вътрешен двор, тих и светъл. Разпределение: Антре, кухня, баня с тоалетна, вестибюл, стая. Жилището е със сменена дограма, външна изолация и в добро състояние. Няма асансьор. В квадратурата са включени мазе - 5 кв. м, таван - 5,32 кв.м.  Обявената квадратура е без включени общи части! За повече информация и огледи: Пламен Георгиев, тел. 0878406401","1d18971d638176395910399dc18333b63c0f0a7a0230617c844459bc968eca25",157000,EUR,57,2754.39,Център,2023-10-11 11:44:45.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169097154937693,град София,Център,"2-СТАЕН","кв. Иван Вазов - бл. 73 - непреходен, хол с тераса, спалня, кухня с тераса, баня + wc , среден апартамент, изложение - изток, сменени вертикални щрангове, 0888 729 774","6cdc7dff9cf0a05d3aac29ee5630d4c013602c43b04dc4522309572c28cdc1e1",204000,EUR,66,3090.91,бул. Витоша,2023-11-07 08:41:34.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169097575915336,град София,Център,"2-СТАЕН","Арко имоти предлага  4-ст.апартамент, състоящ  се  дневна с кухненски бокс ,2-спални,кабинет,2 бр. WC и 2-тераси.Модерно и качествено строителство, при спазване на съвременните европейски стандарти в бранша. Висок клас на използваните материали. Монолитна стоманобетонна конструкция, оразмерена на земетръс. Външни и вътрешни стени от червени керамични тухли на водещ европейски производител. Осигурени топло-, хидро- и шумо- изолации. Вътрешни мазилки от естествен гипс за здравословна среда. Инсталации, изпълнени със сертифицирани материали на реномирани производители. Стилна фасада с класическа градска архитектура. Френски прозорци. Качествена дограма с немски петкамерен профил. Високо-енергийни и ниско-емисионни стъкла. Голям и безшумен асансьор. Красиви, здрави и сигурни външни врати. Представителни общи части с модерни миещи се вътрешни мазилки в топли цветове и настилки по стълбища и коридори от естествен гранит. Материали, осигуряващи лесна поддръжка, дълговечност и чувство за уют в дома Оферта  81935 Виж по-малко... Виж повече","73be3ff9290108935cc53409ba54490e9102070d1f45b390f75d5e8f1510ca4f",345000,EUR,166,2078.31,Център,2023-10-31 10:57:35.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169097579015139,град София,Сердика,"2-СТАЕН","Арко имоти предлага компактен двустаен ап. състоящ  се от дневна с кухненски бокс ,спалня,WC и тераса.Изложение изток/запад.Модерно и качествено строителство, при спазване на съвременните европейски стандарти в бранша. Висок клас на използваните материали. Монолитна стоманобетонна конструкция, оразмерена на земетръс. Външни и вътрешни стени от червени керамични тухли на водещ европейски производител. Осигурени топло-, хидро- и шумо- изолации. Вътрешни мазилки от естествен гипс за здравословна среда. Инсталации, изпълнени със сертифицирани материали на реномирани производители. Стилна фасада с класическа градска архитектура. Френски прозорци. Качествена дограма с немски петкамерен профил. Високо-енергийни и ниско-емисионни стъкла. Голям и безшумен асансьор. Красиви, здрави и сигурни външни врати. Представителни общи части с модерни миещи се вътрешни мазилки в топли цветове и настилки по стълбища и коридори от естествен гранит. Материали, осигуряващи лесна поддръжка, дълговечност и чувство за уют в дома Оферта  81932 Виж по-малко... Виж повече","9dcb6162682786a790ab8b39368f3c937a65f244ffaf625785981ffd25ead453",170000,EUR,80,2125.00,Сердика,2023-10-31 08:30:00.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169098547282404,град София,Център,"2-СТАЕН","VIRTUS предлага двустаен апартамент, състоящ се от антре, дневна, спалня, кухня и баня с тоалетна. Етаж: 4-ти от 4 (без асансьор). Изложение: югоизток - северозапад. Отопление: ТЕЦ. Състояние: за ремонт. Големи стаи, високи тавани, тухлена сграда, контрол на достъпа. Отлична локация в близост до метростанция 'Лъвов мост', спирки на градски транспорт, детска градина, училища, магазини и др. Към апартамента има мазе и таванско помещение. ","2660d78e9c0b70f4818839840c72f46e23fd599ee20031d5e10b5a458ea2c7d9",125900,EUR,64,1967.19,Център,2023-10-19 10:57:28.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169105590523656,град София,Център,"2-СТАЕН","Агенция за недвижими имоти Калиста Естейт предлага на Вашето внимание двустаен апартамент за продажба с локация Център-ЦУМ. Разположен е в близост до парк, спирки на градски транспорт, хранителни магазини, училища и други. Имотът е ситуиран на 1-ви жилищен етаж и разполага с РЗП - 70кв.м, разгърнати в следното разпределение: входно антре, кухненски бокс с трапезария, хол, спалня, две бани с тоалетна, тераса и таванско помещение 4кв.м ; ЗП -70 кв.м . Отоплението е на ТОК. Жилището се предлага изцяло обзаведено и оборудвано с всичко необходимо за новите си собственици. Апартаментът е подходящ за живеене или инвестиция. При интерес към тази оферта или други може да направите напълно безплатна консултация, като се свържете с нас на посочения телефонен номер или да ни пишете на [email protected]. Реф.номер:47154","5fa922cc181cb1b5056c4f1d42e0cf0d32519efd0046ea7ef332c2719afbf119",247000,EUR,70,3528.57,Център,2023-10-11 11:45:57.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169105929324136,град София,Център,"2-СТАЕН","Агенция за недвижими имоти Калиста Естейт предлага на Вашето внимание двустаен апартамент за продажба с отлична локация в Центъра на столицата, район НДК. Разположен е в близост до парк, спирки на градски транспорт, хранителни магазини, училища и други. Имотът е ситуиран на 2-ри жилищен етаж и разполага с РЗП - 50кв.м, разгърнати в следното разпределение: кухненски бокс с хол и трапезария, спалня, баня с тоалетна и тераса ; ЗП - 50кв.м . Отоплението е на ТЕЦ. Жилището се предлага изцяло обзаведено и оборудвано с всичко необходимо за новите си собственици. Апартаментът е подходящ за живеене или инвестиция. При интерес към тази оферта или други може да направите напълно безплатна консултация, като се свържете с нас на посочения телефонен номер или да ни пишете на [email protected]. Реф.номер:30240",d58de968c4fee6c60ea39c28e04cf31abc628f6bf15f6195fc34fc56162141b6,250000,EUR,50,5000.00,Център,2023-10-11 11:45:01.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169106340412409,град София,Център,"2-СТАЕН","Апартаментът, разположен на трети етаж над партер, е с чиста площ 58 кв.м., с мазе 6 кв.м. и таванско помещение 5 кв.м. Състои се от антре, баня с тоалетна, кухня с балкон и две самостоятелни стаи. Напълно ремонтиран до тухла апартамент с нови електрическа и водопроводна инсталации и нови радиатори с дистанционно отчитане. Интериорна боя Benjamin Moore. Сменени прозорци. Врати на фирмата Солид55. Нова кухня с висококачествена бяла техника и нова баня. Напълно обзаведен. Изключително рядко предлагана за продажба локация в идеален център. Тиха улица с липи, пресечка на бул. Витоша, на метри от НДК. В близост до метростанция и възел на градски транспорт. Тих, но в същото време централен квартал, съчетаващ удобствата на центъра с престижни училища, места за отдих и развлечения, с множество разположени наоколо магазини, супермаркети, аптеки и др. Тухлено строителство от 60 -те години. Кооперацията, състояща се от 8 апартамента е с вътрешен двор с места за паркиране и зелена площ. Добро и перспективно капиталовложение. Идеален център, качествено ремонтиран и обзаведен апартамент. Свободно паркиране в двор. Обади се сега и цитирай този код 591949 Виж по-малко... Виж повече","45c580f5d3ca2cdf86129a268d167ac485e57dd9f48f5fb86a81650d0e92fd6f",298000,EUR,58,5137.93,Център,2023-10-11 11:42:50.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169113614640596,град София,Център,"2-СТАЕН","ДО МЕТРО! ОТЛИЧНА ИНВЕСТИЦИЯ! Аапартаментът се състои от самостоятелен хол, голяма кухня, самостоятелна спалня, баня с тоалетна и коридор. Състояние: за ремонт. ПРАЗЕН! Към апартамента има мазе - 6 кв.м. и таван - 6 кв.м., които са извън квадратурата на жилището. Реална, чиста площ - 60 кв.м, без идеални и общи части. Сградата е тухлена, монолитна, без асансьор, входа с чипдостъп. Изложение: Юг. Много топъл и икономичен апартамент. До метростанция Мария Луиза, намира се на ул. Антим I, в близост до бул. Сливница. Апартаментът е среден, южен, тих и не гледа към бул. Сливница. За ваше удобство огледите са с ключ! Работим с всички КОРЕКТНИ КОЛЕГИ! За повече информация - 0887891936",f7d3d604f9f520ca3561a5981c79288ce3a3be090bd2a032aab1956d6f6c06d2,129000,EUR,65,1984.62,ул. Антим I,2023-10-11 11:43:04.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169115670208450,град София,Център,"2-СТАЕН","Компания 'ЕКС' представя на Вашето внимание многостаен апартамент, разделен на два двустайни, в непосредствена близост до Лъвов мост!МЕСТОПОЛОЖЕНИЕ: В близост до метростанция, спирка на градски транспорт, детска градина, училище, магазини от всякакъв тип.СТРОИТЕЛСТВО: Апартаментът е ситуиран на 7-ми етаж в нова тухлена сграда от 2020 г.РАЗПРЕДЕЛЕНИЕ: Жилището разполага с площ от 160 кв.м. разделена на два двустайни апартамента всеки с входно антре, дневна с кухненски бокс, спалня, баня с тоалетна и тераса.СЪСТОЯНИЕ: Обзаведен и оборудван с всичко необходимо.Заповядайте да Ви го покажем. Използвайки нашите услуги Вие ще превърнете закупуването на новия си дом в едно приятно изживяване, ще получите персонален консултант, съдействие при кандидатстване за кредит от всички банки в България, интериорни дизайнери и екип, който да се погрижи за нужните документи по Вашата сделка. На Ваше разположение сме всеки ден, от понеделник до неделя от 09:00 до 20:00ч. Възползвайте се от безплатна консултация в наш офис, където ще ви спестим време и ще ви запознаем с всички актуални имоти в България, отговарящи на Вашето търсене. Свържете се с нас на 0700 70 797 /на цената на един градски разговор/ или на 0886 12 12 57 и цитирайте кода към имота: 25954. Виж по-малко... Виж повече","31a52ece776dc93fc1db4bd21ba550a8e5fed27bf06c94594f7f3a4c8a73add2",162500,EUR,80,2031.25,Център,2023-10-11 11:45:49.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169134314843965,град София,Център,"2-СТАЕН","ЕРА Голд има удоволствието да Ви представи голям двустаен апартамент в модерна жилищна сграда с АКТ 15, разположена в централната част на столицата, съчетавайки най-доброто от градската  атмосфера и спокойно уединение в приятна и добре поддържана част на широкия център.Етаж: 3 от 7Тип апартамент: 2 стаенЧиста площ (кв.м.): 79,66Общи части (кв.м.): 14,49Обща площ (кв.м.): 94,15Мазе: НеРазполагаме със същия апартамент на 4-ти етаж на цена от  183 593.Подземно паркомясто на цена от  23 000 Подземен гараж на цена от  35 000 Бутиковата сграда е разположена в централната част на столицата, на пешеходно разстояние от основните културни забележителности на стара София, нa  спокойно място с ниски нива на шумово замърсяване. В сградата ще можете да се насладите на висок стандарт на градски живот, гарантиран чрез модерни строителни решения с безкомпромисно качество на използваните материали, изключително високо ниво на топло и хидро изолация на помещенията. На пешеходно разстояние до метростанция Лъвов мост, 48 ОУ 'Йосиф Ковачев' , детски градини, магазини и всички видове градски транспорт. Висок инвестиционен потенциал - интелигентно вложение в развиващ се квартал с нарастваща роля в градската среда.АКТ 16  - септември 2023г.ЕРА Кредит предоставя безплатна консултация и съдействие при финансиране на избрания от Вас имот от всички водещи банки в страната и ще договори най добрите условия за вас!Оферта  4004425 Виж по-малко... Виж повече","6c87b4a315b4a57ec7bdfb2f5be9c591ba55f75b17de4e4ccca9ec1daf63bd3d",178885,EUR,94,1903.03,Център,2023-10-11 11:44:23.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169134399539047,град София,Център,"2-СТАЕН","ЕРА Голд има удоволствието да Ви представи двустаен апартамент в модерна жилищна сграда с АКТ 15, разположена в централната част на столицата, съчетавайки най-доброто от градската  атмосфера и спокойно уединение в приятна и добре поддържана част на широкия център.Етаж: 6 от 7Тип апартамент: 2 стаенЧиста площ (кв.м.): 58.39Общи части (кв.м.): 10.62Обща площ (кв.м.): 69.01Мазе:  5.20 кв.м.Подземно паркомясто на цена от  23 000 Подземен гараж на цена от  35 000 Бутиковата сграда е разположена в централната част на столицата, на пешеходно разстояние от основните културни забележителности на стара София, нa  спокойно място с ниски нива на шумово замърсяване. В сградата ще можете да се насладите на висок стандарт на градски живот, гарантиран чрез модерни строителни решения с безкомпромисно качество на използваните материали, изключително високо ниво на топло и хидро изолация на помещенията. На пешеходно разстояние до метростанция Лъвов мост, 48 ОУ 'Йосиф Ковачев' , детски градини, магазини и всички видове градски транспорт. Висок инвестиционен потенциал - интелигентно вложение в развиващ се квартал с нарастваща роля в градската среда.АКТ 16  - декември 2023г.ЕРА Кредит предоставя безплатна консултация и съдействие при финансиране на избрания от Вас имот от всички водещи банки в страната и ще договори най добрите условия за вас!Оферта  4003688 Виж по-малко... Виж повече","0e699e57496c9393e3c4c1f1d311cbe490ed9b2ebe4e2385b4fe772335c1d409",163260,EUR,69,2366.09,Център,2023-10-11 11:44:12.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169134649726114,град София,Център,"2-СТАЕН","ТОП ЦЕНТЪР! Предлагаме  на вашето внимание голям двустаен апартамент, с перфектната възможност за преустройство в непреходен тристаен. Апартамента се намира в сърцето на столицата, в непосредствена близост до бул. Витоша, Съдебната палата, площад Гарибалди, Църквата Света Неделя, бул. Христо Ботев и площад Македония, на тихо, но същевременно изключително комуникативно място   МЕТРО, спирки на градския транспорт, трамваи, тролеи, училища и детски градини..Разпределение:  входно антре, голям хол с вестибюл и спалня, баня, тоалетна, кухня с огромна остъклена тераса. Отопление   ТЕЦ. Сградата е изцяло санирана. ","963214351d0e36855ccea76fe9135707e45966df257a3d6dd1494cd139d25c90",215000,EUR,68,3161.76,ул. Иван Денкоглу,2023-11-07 19:10:19.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169138446679838,град София,Център,"2-СТАЕН","'Apple Estates' ТОП ИМОТ ЗА ЦЕНИТЕЛИ В КУЛТУРНОТО СЪРЦЕ НА СОФИЯ! Не Сравнима локация !!! С директна гледка към Националния Дворец на Културата - 'НДК'Апартаментът се намира в стара тухлена сграда от 68 година, с високи тавани. Общите части на сградата са отлични.Състои се от: голямо входно антре, просторен хол с кухненски бокс и трапезария,  самостоятелна спалня и баня с тоалетна . ИЗЛОЖЕНИЕ Югоизток.Апартаментът е изключително светъл и топъл, с големи фернски прозорци.Отопление-ТЕЦ. Сградата няма асансьор, стълбите също са изключително леки и полегати. Покривът на сградата е ремонтиран преди две години.- Агенцията ни предлага преференциални условия за отпускане на ипотечен кредит и пълно юридическо съдействие. Работно време: от понеделник до петък: от 09:00 до 19:00 часа. Събота и Неделя: почивни дни.Оферта 23080762А519","8d9b68c7e2ebc9b2d3f4a0c7e62c349f32cdb584b2567fdb8b72cfcd741f2013",310000,EUR,75,4133.33,бул. Патриарх Евтимий,2023-10-11 11:42:45.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169139266428958,град София,Център,"2-СТАЕН","'АСГАРД ПРОПЪРТИС' продава просторен, непреходен апартамент разположен на 2-ри надпартерен етаж в представителна сграда с хубав вход и асансьор  в района на Сточна гара. Жилището е с чиста площ 77 кв.м. и се състои от двоен хол с вестибюл, спалня, самостоятелна кухня, баня, тоалетна и коридор. Има възможност за преустройство на 3-стаен. Продава се с мазе и таван. Отопление: ТЕЦ. За контакти: 0899/032-036, 02/465-19-50.","453a5439dd529aa58f10fb7178e0eebe220c02a2d986e29053c2ea859fec856f",179900,EUR,77,2336.36,ул. Чумерна,2023-10-11 11:42:32.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169139885126941,град София,Център,"2-СТАЕН","Агенция за недвижими имоти Матена Естейт, предлага на Вашето внимание слънчев двустаен апартамент за продажба, с централна локация до ремонтираната част на Женски пазар - бул. Стефан Стамболов. Жилището е разположено на трети етаж в сграда с добре поддържани общи части и контрол на достъпа. Имотът се предлага обзаведен и в  отлично състояние, след ремонт. Апартаментът е напълно обзаведен и оборудван, с функционално разпределение, подходящо за всяко домакинство. Подходящ е както за лично ползване, така и за отдаване под наем в район с голямо търсене. Изключително комуникативното местоположение на апартамента се определя и от непосредствената му близост до спирки на градски транспорт, магазини и училища. Към апартамента има и 13кв.м мазе.Характеристики: Площ: 48 кв.м. Разпределение   преходна кухня и две самостоятелни стаи, баня с тоалетна. Отоплението е посредством електричествоАпартаментът се предлага с изрядни документи и готов за сделка. При необходимост от финансова подкрепа и кредитиране Матена Естейт ще Ви съдейства с намирането на най-подходящите условия. За повече информация, моля цитирайте следния код: 12286 Виж по-малко... Виж повече",ac761fdd5a75be3806be6734672616cc8f50dc5aecfd12128c3174512ba47d9e,103000,EUR,48,2145.83,Център,2023-10-11 11:43:03.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169141596103342,град София,Оборище,"2-СТАЕН","ЛУКСОЗЕН АПАРТАМЕНТ в близост до парк Заимов, спирки на градския транспорт, на пешеходно разстояние до, училище, детски градини, множество магазини. ЖИЛИЩЕТО Е след основен луксозен ремонт- сменени ВИК щрангове, ел. инсталация. Използвани висококачествени материали. Висок клас обзавеждане и бяла техника, РАЗПРЕДЕЛЕНИЕ: просторен хол, кухня с трапезария, балкон, стая, коридор и баня с тоалетна. ОТОПЛЕНИЕ: ТЕЦ. ПОДОВИ НАСТИЛКИ: хол и стаи- естествен паркет, коридор, трапезария, кухня и тераси- гранитогрес, бани-фаянс и теракота. Стени- висококачествена боя.",c209b00562b7da774477f87242e34450fdce7d65ef1b10084b0018e491ef8b32,240000,EUR,80,3000.00,Оборище,2023-11-08 12:25:48.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169148580388957,град София,Център,"2-СТАЕН","Двустаен апартамент с обща площ от 85 кв.м. Разпределението е следното: коридор, просторна спалня, дневна с остъклена тераса, баня с хидромасажна вана. Към апартамента има мазе. Възможност за наемане на подземен гараж. Статут на ателие.  Намира се на ул. ''Тимок'', в близост до ул. ''Г.С.Раковски''. Поддържана тухлена сграда от 2008 година с контролиран достъп и асансьор с чип. Просторен двустаен апартамент на централна локация. Стилен и уютен. Обади се сега и цитирай този код 589844",cb7e09bbb30d876070a69ff50ffb76866975f5c7572a2ceb32a6ef3fda69092d,212000,EUR,85,2494.12,Център,2023-10-11 11:44:04.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169150554714798,град София,Център,"2-СТАЕН","Просторен двустаен апартамент с чиста площ 63,70 кв.м Намира се на малка улица до Парка Заимов, непосредствено зад театър София, на 3-4 минути от спирката на метрото в сграда с акт 16 от 2009 година. Състои се от голяма стая без скосявания, от която се излиза на голяма тераса с изглед към парка, преходна спалня с големи скосявания, баня с тоалетна. килер. Настилката навсякъде е теракота. За контакти: 0879478052 - Марияна Попова",df26a3f607f87ff380511fa4ff78d242597f35fa4a15079ecd0e975b583bfd5c,186000,EUR,80,2325.00,бул. Янко Сакъзов,2023-10-11 11:43:02.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169151617597272,град София,Център,"2-СТАЕН","Предлагаме чудесен имот в центъра  до  НАГ /Направление архитектута и градоустройство/ , зад Министерски съвет. Имота  е  2-стаен апарамент  на ет 4, непоследен, с асансьор. Подходящ е  както за жилище, така и за офис - адв. кантора, геодезическа и архитектурна  фирма и др. Състои се от малко антре,което не отнема  от полезната площ на ап-та, 2 преходни стаи с добри квадратури ,  разделени  частично с масивна стена и  със стъклен ПВС портал, тераса , голяма кухня с тераса , баня с тоал. Сменени  ел. инсталация и вътрешна водопроводна инсталация. Възможно преустройство в 3-стаен. Към апартамента принадлежи голямо мазе  / вкл. в общата квадратура/ с директен външен излаз, до него общ санитарен възел , Може да се ползва за ателие, работилница и др.  Имота е почти  освободен от вещи.  Ексклузивни права, с ключ! За повече подробности и огледи :   0878833917, 0897800637","50c55defdae51a531255b0baf6e75559e65996e2d296f2423bb4d9aa838aa5f8",179999,EUR,70,2571.41,ул. Сердика,2023-10-24 10:45:45.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169160662283260,град София,Център,"2-СТАЕН","Бутикова жилищна сграда в центъра на столицата, която съчетава класически дизайн с най-новите иновационни технологии, забележителен съвременен облик и функционално вътрешно разпределение. Намира се недалеч от жълтите павета, един от най-забележителните символи на София, означаващ престиж и богато историческо наследство. Именно тук, на мястото на някогашната прочута Драз махала, е започнало изграждането на съвременната столица на България.Тихата улица  Тимок' е свързана с най-оживените булеварди и пресича знаковата за софиянци  Раковски'.Изключително комуникативно място, с отлична инфраструктура и всякакви удобства за луксозен живот. Когато избирате жилище в сградата, получавате няколко основни предимства:✔ Намирате се на пешеходно разстояние от всички важни административни и културни институции. На метри сте от храм-паметника  Свети Александър Невски', от Софийския университет  Св. Климент Охридски', от Държавната опера и балет, от театри, музеи и изложбени зали. В непосредствена близост сте до прословутата  Витошка', както и до Националния дворец на културата (НДК).✔ Броени минути ви делят от най-близката метростанция. Имате възможност да ползвате и всякакъв друг вид градски транспорт. Достъпът до различни места за пазаруване е неограничен, включително и такива, които са на денонощно разположение. Наблизо има и болницы.✔ Множество ресторанти, кафенета и места за всеки вкус. В района има няколко училища, детски градини, центрове и занимални, както и тематични заведения, подходящи за детски партита и забавление. За активно спортуващите има достатъчно и добре оборудвани фитнес центрове и зали.✔ Не се налага да се чудите къде да паркирате личните си автомобили. Сградата разполага с гаражи и паркоместа.Централното местоположение на един такъв имот ви поставя във възможно най-изгодна позиция. Полезното и приятното винаги са на няколко крачки от вас. Намирате се на едно и също разстояние от всяка точка на града За информация Николай/Цветомир Виж по-малко... Виж повече","1f030e53adb2de548612b3e15836d07aed1c04f5d8816b4321836adecb8938e3",101999,EUR,65,1569.22,Център,2023-10-24 10:55:56.000,1
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b169160769446601,град София,Център,"2-СТАЕН","Бутикова жилищна сграда в центъра на столицата, която съчетава класически дизайн с най-новите иновационни технологии, забележителен съвременен облик и функционално вътрешно разпределение. Намира се недалеч от жълтите павета, един от най-забележителните символи на София, означаващ престиж и богато историческо наследство. Именно тук, на мястото на някогашната прочута Драз махала, е започнало изграждането на съвременната столица на България.Тихата улица  Тимок' е свързана с най-оживените булеварди и пресича знаковата за софиянци  Раковски'.Изключително комуникативно място, с отлична инфраструктура и всякакви удобства за луксозен живот. Когато избирате жилище в сградата, получавате няколко основни предимства:✔ Намирате се на пешеходно разстояние от всички важни административни и културни институции. На метри сте от храм-паметника  Свети Александър Невски', от Софийския университет  Св. Климент Охридски', от Държавната опера и балет, от театри, музеи и изложбени зали. В непосредствена близост сте до прословутата  Витошка', както и до Националния дворец на културата (НДК).✔ Броени минути ви делят от най-близката метростанция. Имате възможност да ползвате и всякакъв друг вид градски транспорт. Достъпът до различни места за пазаруване е неограничен, включително и такива, които са на денонощно разположение. Наблизо има и болницы.✔ Множество ресторанти, кафенета и места за всеки вкус. В района има няколко училища, детски градини, центрове и занимални, както и тематични заведения, подходящи за детски партита и забавление. За активно спортуващите има достатъчно и добре оборудвани фитнес центрове и зали.✔ Не се налага да се чудите къде да паркирате личните си автомобили. Сградата разполага с гаражи и паркоместа.Централното местоположение на един такъв имот ви поставя във възможно най-изгодна позиция. Полезното и приятното винаги са на няколко крачки от вас. Намирате се на едно и също разстояние от всяка точка на града За информация Николай/Цветомир Виж по-малко... Виж повече","7f69b625c2a32a65688c55aa19236bbf42249f9d32538a58401a7e72cf339f7d",91900,EUR,53,1733.96,Център,2023-10-24 10:52:54.000,1
